module,name,title,description,type,format,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,encodings,ordered,missingValues,trueValues,falseValues,repo_link,standardsMappings.type,standardsMappings.label,standardsMappings.url,standardsMappings.source,standardsMappings.id,relatedConcepts.type,relatedConcepts.label,relatedConcepts.url,relatedConcepts.source,relatedConcepts.id,univarStats.median,univarStats.mean,univarStats.std,univarStats.min,univarStats.max,univarStats.mode,univarStats.count,univarStats.twentyFifthPercentile,univarStats.seventyFifthPercentile,univarStats.categoricalMarginals.name,univarStats.categoricalMarginals.count
baseline_survey,bl_vr4a,a. Accomplished less than you would like,"4. During the past 4 weeks, have you had any of the following problems with your work or other regular daily activities as a result of any emotional problems (such as feeling depressed or anxious)?: a. Accomplished less than you would like",integer,,,1|2|3|4|5,,,,"1=No, none of the time|2=Yes, a little of the time|3=Yes, some of the time|4=Yes, most of the time|5=Yes, all of the time",,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_vr4b,b. Did work or other activities less carefully than usual,"4. During the past 4 weeks, have you had any of the following problems with your work or other regular daily activities as a result of any emotional problems (such as feeling depressed or anxious)?: b. Did work or other activities less carefully than usual",integer,,,1|2|3|4|5,,,,"1=No, none of the time|2=Yes, a little of the time|3=Yes, some of the time|4=Yes, most of the time|5=Yes, all of the time",,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_vr5,"5. During the past 4 weeks, how much did pain interfere with your normal work (including both work outside the home and housework)?","4. During the past 4 weeks, have you had any of the following problems with your work or other regular daily activities as a result of any emotional problems (such as feeling depressed or anxious)?: 5. During the past 4 weeks, how much did pain interfere with your normal work (including both work outside the home and housework)?",integer,,,1|2|3|4|5,,,,1=Not at all|2=A little bit|3=Moderately|4=Quite a bit|5=Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_vr6a,a. Have you felt calm and peaceful?,"6. These questions are about how you feel and how things have been with you during the past 4 weeks. For each question, please give the one answer that comes closest to the way you have been feeling. How much of the time during the past 4 weeks...?: a. Have you felt calm and peaceful?",integer,,,1|2|3|4|5|6,,,,1=All of the time|2=Most of the time|3=A good bit of the time|4=Some of the time|5=A little of the time|6=None of the time,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_vr6b,b. Did you have a lot of energy?,"6. These questions are about how you feel and how things have been with you during the past 4 weeks. For each question, please give the one answer that comes closest to the way you have been feeling. How much of the time during the past 4 weeks...?: b. Did you have a lot of energy?",integer,,,1|2|3|4|5|6,,,,1=All of the time|2=Most of the time|3=A good bit of the time|4=Some of the time|5=A little of the time|6=None of the time,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_vr6c,c. Have you felt downhearted and blue?,"6. These questions are about how you feel and how things have been with you during the past 4 weeks. For each question, please give the one answer that comes closest to the way you have been feeling. How much of the time during the past 4 weeks...?: c. Have you felt downhearted and blue?",integer,,,1|2|3|4|5|6,,,,1=All of the time|2=Most of the time|3=A good bit of the time|4=Some of the time|5=A little of the time|6=None of the time,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_vr7,"7. During the past 4 weeks, how much of the time has your physical health or emotional problems interfered with your social activities (like visiting friends, relatives, etc.)?","6. These questions are about how you feel and how things have been with you during the past 4 weeks. For each question, please give the one answer that comes closest to the way you have been feeling. How much of the time during the past 4 weeks...?: 7. During the past 4 weeks, how much of the time has your physical health or emotional problems interfered with your social activities (like visiting friends, relatives, etc.)?",integer,,,1|2|3|4|5,,,,1=All of the time|2=Most of the time|3=Some of the time|4=A little of the time|5=None of the time,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_vr8,"8. Compared to one year ago, how would you rate your physical health in general right now?","6. These questions are about how you feel and how things have been with you during the past 4 weeks. For each question, please give the one answer that comes closest to the way you have been feeling. How much of the time during the past 4 weeks...?: 8. Compared to one year ago, how would you rate your physical health in general right now?",integer,,,1|2|3|4|5,,,,1=Much better|2=Slightly better|3=About the same|4=Slightly worse|5=Much worse,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_vr9,"9. Compared to one year ago, how would you rate your emotional problems (such as feeling anxious, depressed, or irritable) right now?","6. These questions are about how you feel and how things have been with you during the past 4 weeks. For each question, please give the one answer that comes closest to the way you have been feeling. How much of the time during the past 4 weeks...?: 9. Compared to one year ago, how would you rate your emotional problems (such as feeling anxious, depressed, or irritable) right now?",integer,,,1|2|3|4|5,,,,1=Much better|2=Slightly better|3=About the same|4=Slightly worse|5=Much worse,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_status___1,Bl_Bup_Status: Treatment for an opioid use problem,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 1. What is the main reason you are currently taking buprenorphine?[choice=Treatment for an opioid use problem]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_status___2,Bl_Bup_Status: Treatment for chronic pain,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 1. What is the main reason you are currently taking buprenorphine?[choice=Treatment for chronic pain]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_status___3,Bl_Bup_Status: Not sure,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 1. What is the main reason you are currently taking buprenorphine?[choice=Not sure]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_episode,"2. In your lifetime, how many prior episodes of buprenorphine treatment have you had for opioid use problem? Please only include episodes of treatment for opioid addiction in which you were prescribed buprenorphine as the main part of your care. For example, episodes of short-term detox that used buprenorphine should not be counted.","Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 2. In your lifetime, how many prior episodes of buprenorphine treatment have you had for opioid use problem? Please only include episodes of treatment for opioid addiction in which you were prescribed buprenorphine as the main part of your care. For example, episodes of short-term detox that used buprenorphine should not be counted.",integer,,,1|2|3|4|5,,,,"1=None, this is my first buprenorphine treatment episode|2=1 - 3 prior buprenorphine treatment episodes|3=More than 3 prior buprenorphine treatment episodes|4=I have taken buprenorphine before but never as part of a treatment episode (e.g. I borrowed medication from a friend, purchased without a prescription)|5=Prefer not to answer",,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_days,"3. Out of the past 7 days, on how many days did you take your buprenorphine?","Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 3. Out of the past 7 days, on how many days did you take your buprenorphine?",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_instruct,4. How many times a day did your provider instruct you to take your buprenorphine medication?,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 4. How many times a day did your provider instruct you to take your buprenorphine medication?",integer,,,1|2|3|4|5|6,,,,1=Once a day|2=Twice a day|3=Three times a day|4=More than three times a day|5=As needed|6=I don't know / my provider didn't tell me,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_more,"5. Since you started your buprenorphine treatment, have you ever taken MORE of the medication than prescribed (e.g. taken an extra dose)?","Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 5. Since you started your buprenorphine treatment, have you ever taken MORE of the medication than prescribed (e.g. taken an extra dose)?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_less,"6. Since you started your buprenorphine treatment, have you ever taken LESS of the medication than prescribed (e.g. taken half a dose, skipped a dose on purpose, etc.)?","Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 6. Since you started your buprenorphine treatment, have you ever taken LESS of the medication than prescribed (e.g. taken half a dose, skipped a dose on purpose, etc.)?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_visit,7. How often are you required to see your buprenorphine provider as part of your treatment plan?,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 7. How often are you required to see your buprenorphine provider as part of your treatment plan?",integer,,,1|2|3|4|5|6|7,,,,1=Multiple times a week|2=Once a week|3=Once every 2 weeks|4=At least once a month|5=Once every 2-3 months|6=As needed|7=I don't know / my provider didn't tell me,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_pay,8. What form of payment do you typically use for your buprenorphine prescription?,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 8. What form of payment do you typically use for your buprenorphine prescription?",integer,,,1|2|3|4|5|6|7|8|99,,,,1=Medicare - Part A and B|2=Medicaid|3=The VA or other military health care program|4=Private Health Insurance|5=Medicaid|6=I pay out of pocket for my buprenorphine prescription|7=Someone else pays for my prescription|8=Something else|99=Prefer not to answer,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_pay_other,Something else (please specify):,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: Something else (please specify):",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_counsel,9. Are you required to attend any outside counseling/treatment as part of your buprenorphine treatment?,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 9. Are you required to attend any outside counseling/treatment as part of your buprenorphine treatment?",integer,,,1|0|9,,,,1=Yes|0=No|9=I don't know / my provider didn't tell me,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_survey,bl_bup_programs,"10. Are you required to attend community support programs (e.g AA/NA, etc) as part of your buprenorphine treatment?","Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 10. Are you required to attend community support programs (e.g AA/NA, etc) as part of your buprenorphine treatment?",integer,,,1|0|9,,,,1=Yes|0=No|9=I don't know / my provider didn't tell me,,,,,,,,,,,,,,,,,,,,,,,,,,
