schemaVersion,section,name,title,description,type,format,constraints.required,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,enumLabels,enumOrdered,missingValues,trueValues,falseValues,custom,standardsMappings[0].instrument.url,standardsMappings[0].instrument.source,standardsMappings[0].instrument.title,standardsMappings[0].instrument.id,standardsMappings[0].item.url,standardsMappings[0].item.source,standardsMappings[0].item.id,relatedConcepts[0].url,relatedConcepts[0].title,relatedConcepts[0].source,relatedConcepts[0].id
0.3.2,scope_dental_history_and_oral_hygiene_habits,cambra_snacking_a766c9,Do you have a habit of frequent snacking (>3 times daily)?,: Do you have a habit of frequent snacking (>3 times daily)?,integer,,,,1|2|3|4,,,,1=Yes|2=No|3=Don't know / Not sure|4=Prefer not to answer,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,icra_hyposal_52ece4,Does your mouth feel dry during the day or when eating a meal or dry foods?,: Does your mouth feel dry during the day or when eating a meal or dry foods?,integer,,,,1|2|3|4,,,,1=Yes|2=No|3=Don't know / Not sure|4=Prefer not to answer,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,xero_1,In the previous FOUR (4) weeks… My mouth felt dry when eating a meal,: In the previous FOUR (4) weeks… My mouth felt dry when eating a meal,integer,,,,1|2|5,,,,1=Never|2=Occasionally|5=Often,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,xero_2,In the previous FOUR (4) weeks… My mouth felt dry,: In the previous FOUR (4) weeks… My mouth felt dry,integer,,,,1|2|5,,,,1=Never|2=Occasionally|5=Often,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,xero_3,In the previous FOUR (4) weeks… I had difficulty in eating dry foods,: In the previous FOUR (4) weeks… I had difficulty in eating dry foods,integer,,,,1|2|5,,,,1=Never|2=Occasionally|5=Often,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,xero_4,In the previous FOUR (4) weeks… I had difficulty swallowing certain foods,: In the previous FOUR (4) weeks… I had difficulty swallowing certain foods,integer,,,,1|2|5,,,,1=Never|2=Occasionally|5=Often,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,xero_5,In the previous FOUR (4) weeks… My lips felt dry,: In the previous FOUR (4) weeks… My lips felt dry,integer,,,,1|2|5,,,,1=Never|2=Occasionally|5=Often,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,total_xero_never,Total Never Score,": Total Never Score[calculation: sum(if([xero_1]=0,1,0)
    or if([xero_2]=0,1,0)
    or if([xero_3]=0,1,0)
    or if([xero_4]=0,1,0)
    or if([xero_5]=0,1,0))]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,total_xero_occasion,Total Occasionally Score,": Total Occasionally Score[calculation: sum(if([xero_1]=1,2,0)
    or if([xero_2]=1,2,0)
    or if([xero_3]=1,2,0)
    or if([xero_4]=1,2,0)
    or if([xero_5]=1,2,0))]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,total_xero_often,Total Often Score,": Total Often Score[calculation: sum(if([xero_1]=2,5,0)
    or if([xero_2]=2,5,0)
    or if([xero_3]=2,5,0)
    or if([xero_4]=2,5,0)
    or if([xero_5]=2,5,0))]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,total_xero_score,Total Xerostomia Score,": Total Xerostomia Score[calculation: sum([total_xero_never],[total_xero_occasion],[total_xero_often])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,ada_food_drink_ece8b6,"Do you consume sugary foods or drinks (including juice, carbonated or non-carbonated soft drinks, energy drinks, medicinal syrups)?",": Do you consume sugary foods or drinks (including juice, carbonated or non-carbonated soft drinks, energy drinks, medicinal syrups)?",integer,,,,1|2|3|4|5,,,,1=Primarily at mealtimes|2=Frequent or prolonged between-meal exposures/day|3=No|4=Don't know / Not sure|5=Prefer not to answer,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,dh_drinks___0,Dh_Drinks: Tap water,: What are your preferred drinks every day? (Select all that apply)[choice=Tap water],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,dh_drinks___1,Dh_Drinks: Bottled water or filtered water,: What are your preferred drinks every day? (Select all that apply)[choice=Bottled water or filtered water],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,dh_drinks___2,Dh_Drinks: Juices,: What are your preferred drinks every day? (Select all that apply)[choice=Juices],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,dh_drinks___3,Dh_Drinks: Soft drinks,: What are your preferred drinks every day? (Select all that apply)[choice=Soft drinks],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,dh_drinks___4,Dh_Drinks: Coffee or teas,: What are your preferred drinks every day? (Select all that apply)[choice=Coffee or teas],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,dh_drinks___5,Dh_Drinks: Other,: What are your preferred drinks every day? (Select all that apply)[choice=Other],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,brush_1d2012,How many times per day do you brush your teeth with toothpaste?,: How many times per day do you brush your teeth with toothpaste?,integer,,,,0|1|2|3|4|5,,,,0=None|1=Once|2=Two|3=Three or more|4=Don't know / Not sure|5=Prefer not to answer,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,rx_fluoride_paste,"Do you use a prescription fluoride toothpaste (e.g., Prevident 5000)?",": Do you use a prescription fluoride toothpaste (e.g., Prevident 5000)?",integer,,,,1|0|3|4,,,,1=Yes|0=No|3=Don't know / Not sure|4=Prefer not to answer,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,dh_floss,"On average, how many times do you floss on a weekly basis?",": On average, how many times do you floss on a weekly basis?",integer,,,,0|1|2|3|4|5|6,,,,0=0|1=1 -2 times|2=3-4 times|3=5-6 times|4=More than 7 times|5=Don't know / Not sure|6=Prefer not to answer,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,icra_difohi_87ba08,Do you have difficulty using your hands to brush or floss?,: Do you have difficulty using your hands to brush or floss?,integer,,,,1|0|3|4,,,,1=Yes|0=No|3=Don't know / Not sure|4=Prefer not to answer,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,fluoride_mouthwash,Do you use a fluoride mouthwash?,: Do you use a fluoride mouthwash?,integer,,,,1|0|3|4,,,,1=Yes|0=No|3=Don't know / Not sure|4=Prefer not to answer,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,chlorhexidine,Do you use a prescription chlorhexidine mouthwash?,: Do you use a prescription chlorhexidine mouthwash?,integer,,,,1|0|3|4,,,,1=Yes|0=No|3=Don't know / Not sure|4=Prefer not to answer,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,ada_smile_feel,How do you feel about your smile?,: How do you feel about your smile?,number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,dh_rad_last_year,Have you had dental x-rays taken over the last year?,: Have you had dental x-rays taken over the last year?,integer,,,,1|2|3|4,,,,1=Yes|2=No|3=Don't know / Not sure|4=Prefer not to answer,,,,,,,,,,,,,,,,
0.3.2,scope_dental_history_and_oral_hygiene_habits,ada_denthome,"Are you established patient, receiving regular dental care in a dental office?",": Are you established patient, receiving regular dental care in a dental office?",integer,,,,1|2|3|4,,,,1=Yes|2=No|3=Don't know / Not sure|4=Prefer not to answer,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_funct_lim,"Have you had trouble pronouncing any words because of problems with your teeth, mouth, or dentures?","Have you had trouble pronouncing any words because of problems with your teeth, mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_funct_lim_2,"Have you felt that your sense of taste has worsened because of problems with your teeth , mouth, or dentures?","Have you felt that your sense of taste has worsened because of problems with your teeth , mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_phy_pain,Have you had painful aching in your mouth?,Have you had painful aching in your mouth?,integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_phy_pain_2,"Have you found it uncomfortable to eat any foods because of problems with your teeth, mouth, or dentures?","Have you found it uncomfortable to eat any foods because of problems with your teeth, mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_psyc_disc,"Have you been self-conscious because of your teeth, mouth, or dentures?","Have you been self-conscious because of your teeth, mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_psyc_disc_2,"Have you felt tense because of problems with your teeth, mouth, or dentures?","Have you felt tense because of problems with your teeth, mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_phys_dis,"Has your diet been unsatisfactory because of problems with your teeth, mouth, or dentures?","Has your diet been unsatisfactory because of problems with your teeth, mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_phys_dis_2,"Have you had to interrupt meals because of problems with your teeth, mouth, or dentures?","Have you had to interrupt meals because of problems with your teeth, mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_psyc_dis,"Have you found it difficult to relax because of problems with your teeth, mouth, or dentures?","Have you found it difficult to relax because of problems with your teeth, mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_psyc_dis_2,"Have you been a bit embarrassed because of problems with your teeth, mouth, or dentures?","Have you been a bit embarrassed because of problems with your teeth, mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_soc_dis,"Have you been a bit irritable with other people because of problems with your teeth, mouth, or dentures?","Have you been a bit irritable with other people because of problems with your teeth, mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_soc_dis_2,"Have you had difficulty doing your usual jobs because of problems with your teeth , mouth, or dentures?","Have you had difficulty doing your usual jobs because of problems with your teeth , mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_hand,"Have you felt that life in general was less satisfying because of problems with your teeth, mouth, or dentures?","Have you felt that life in general was less satisfying because of problems with your teeth, mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_oral_health_impact_profile,ohip_hand_2,"Have you been totally unable to function because of problems with your teeth, mouth, or dentures?","Have you been totally unable to function because of problems with your teeth, mouth, or dentures?",integer,,,,0|1|2|3|4,,,,0=Never|1=Hardly ever|2=Occasionally|3=Fairly often|4=Very often,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,moud,Which of the following medicines is the participant currently prescribed by a doctor to treat opioid use disorder?,Which of the following medicines is the participant currently prescribed by a doctor to treat opioid use disorder?,integer,,,,1|2|3|4|5|6,,,,"1=Buprenorphine-naloxone (Suboxone, Zubsolv, or generic)|2=Buprenorphine (Subutex or generic)|3=Buprenorphine injection (Brixadi or Sublocade)|4=Methadone|5=Naltrexone injection (Vivitrol)|6=I am NOT prescribed medicine for opioid use disorder",,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,moud_bup_sl_formulation___1,Moud_Bup_Sl_Formulation: Tablet/pill,"Is the participant prescribed a tablet/pill form of buprenorphine-naloxone or a film strip? (If they are currently prescribed both a tablet AND a film strip, select both options)[choice=Tablet/pill]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,moud_bup_sl_formulation___2,Moud_Bup_Sl_Formulation: Film strip,"Is the participant prescribed a tablet/pill form of buprenorphine-naloxone or a film strip? (If they are currently prescribed both a tablet AND a film strip, select both options)[choice=Film strip]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_tablet___1,Slb_Form_Tablet: Generic 2/0.5mg,Which specific buprenorphine-naloxone tablet/pill product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Generic 2/0.5mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_tablet___2,Slb_Form_Tablet: Generic 8/2mg,Which specific buprenorphine-naloxone tablet/pill product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Generic 8/2mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_tablet___3,Slb_Form_Tablet: Zubsolv 0.7/0.18mg,Which specific buprenorphine-naloxone tablet/pill product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Zubsolv 0.7/0.18mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_tablet___4,Slb_Form_Tablet: Zubsolv 1.4/0.36mg,Which specific buprenorphine-naloxone tablet/pill product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Zubsolv 1.4/0.36mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_tablet___5,Slb_Form_Tablet: Zubsolv 2.9/0.71mg,Which specific buprenorphine-naloxone tablet/pill product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Zubsolv 2.9/0.71mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_tablet___6,Slb_Form_Tablet: Zubsolv 5.7/1.4mg,Which specific buprenorphine-naloxone tablet/pill product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Zubsolv 5.7/1.4mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_tablet___7,Slb_Form_Tablet: Zubsolv 8.6/2.1mg,Which specific buprenorphine-naloxone tablet/pill product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Zubsolv 8.6/2.1mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_tablet___8,Slb_Form_Tablet: Zubsolv 11.4/2.9mg,Which specific buprenorphine-naloxone tablet/pill product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Zubsolv 11.4/2.9mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_film___1,Slb_Form_Film: Generic 2/0.5mg,Which specific buprenorphine-naloxone film strip product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Generic 2/0.5mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_film___2,Slb_Form_Film: Generic 4./1mg,Which specific buprenorphine-naloxone film strip product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Generic 4./1mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_film___3,Slb_Form_Film: Generic 8/2mg,Which specific buprenorphine-naloxone film strip product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Generic 8/2mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_film___4,Slb_Form_Film: Generic 12/3mg,Which specific buprenorphine-naloxone film strip product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Generic 12/3mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_film___5,Slb_Form_Film: Suboxone 2/0.5mg,Which specific buprenorphine-naloxone film strip product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Suboxone 2/0.5mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_film___6,Slb_Form_Film: Suboxone 4/1mg,Which specific buprenorphine-naloxone film strip product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Suboxone 4/1mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_film___7,Slb_Form_Film: Suboxone 8/2mg,Which specific buprenorphine-naloxone film strip product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Suboxone 8/2mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,slb_form_film___8,Slb_Form_Film: Suboxone 12/3mg,Which specific buprenorphine-naloxone film strip product is the participant prescribed for opioid use disorder? Please select all that apply.[choice=Suboxone 12/3mg],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,moud_bup_sl_freq,How often do they take buprenorphine for opioid use disorder?,How often do they take buprenorphine for opioid use disorder?,integer,,,,1|2|3|4,,,,"1=Less than once daily (ie, every other day, every 3 days, etc.)|2=Once daily|3=Twice daily|4=More than twice daily",,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,moud_bup_sl_dose,"Adding up all of the buprenorphine medicines they take EACH DAY, what is the TOTAL amount (in mg) of buprenorphine that they take?","Adding up all of the buprenorphine medicines they take EACH DAY, what is the TOTAL amount (in mg) of buprenorphine that they take?",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,bup_dis_time,"About how long, in minutes, does it take for EACH DOSE of buprenorphine to dissolve? If they take multiple tablets/films at once, enter the total time they spend dissolving the whole dose.","About how long, in minutes, does it take for EACH DOSE of buprenorphine to dissolve? If they take multiple tablets/films at once, enter the total time they spend dissolving the whole dose.",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_medication_history,moud_bup_sc,Which injectable buprenorphine product are they currently prescribed by your doctor for opioid use disorder?,Which injectable buprenorphine product are they currently prescribed by your doctor for opioid use disorder?,integer,,,,1|2|3|4|5|6|7|8|9,,,,1=Brixadi 8mg WEEKLY|2=Brixadi 16mg WEEKLY|3=Brixadi 24mg WEEKLY|4=Brixadi 32mg WEEKLY|5=Brixadi 64mg MONTHLY|6=Brixadi 96mg MONTHLY|7=Brixadi 128mg MONTHLY|8=Sublocade 100mg MONTHLY|9=Sublocade 300mg MONTHLY,,,,,,,,,,,,,,,,
